geo,year,freq,sex,unit,TIME_PERIOD,values,time,week,y2020,pop,death.rate,cntry
HR,2019,W,T,NR,2019-W33,884,2019-W33,33,Y<2020,4076246,216.866204836509,Croatia
HR,2019,W,T,NR,2019-W34,928,2019-W34,34,Y<2020,4076246,227.660450326109,Croatia
HR,2019,W,T,NR,2019-W35,939,2019-W35,35,Y<2020,4076246,230.359011698509,Croatia
HR,2019,W,T,NR,2019-W36,831,2019-W36,36,Y<2020,4076246,203.864045496763,Croatia
HR,2019,W,T,NR,2019-W37,893,2019-W37,37,Y<2020,4076246,219.074118686654,Croatia
HR,2019,W,T,NR,2019-W38,875,2019-W38,38,Y<2020,4076246,214.658290986363,Croatia
HR,2019,W,T,NR,2019-W39,944,2019-W39,39,Y<2020,4076246,231.585630504145,Croatia
HR,2019,W,T,NR,2019-W40,921,2019-W40,40,Y<2020,4076246,225.943183998218,Croatia
HR,2019,W,T,NR,2019-W41,975,2019-W41,41,Y<2020,4076246,239.190667099091,Croatia
HR,2019,W,T,NR,2019-W42,942,2019-W42,42,Y<2020,4076246,231.094982981891,Croatia
HR,2019,W,T,NR,2019-W43,919,2019-W43,43,Y<2020,4076246,225.452536475963,Croatia
HR,2019,W,T,NR,2019-W44,940,2019-W44,44,Y<2020,4076246,230.604335459636,Croatia
HR,2019,W,T,NR,2019-W45,966,2019-W45,45,Y<2020,4076246,236.982753248945,Croatia
HR,2019,W,T,NR,2019-W46,999,2019-W46,46,Y<2020,4076246,245.078437366145,Croatia
HR,2019,W,T,NR,2019-W47,915,2019-W47,47,Y<2020,4076246,224.471241431454,Croatia
HR,2019,W,T,NR,2019-W48,915,2019-W48,48,Y<2020,4076246,224.471241431454,Croatia
HR,2019,W,T,NR,2019-W49,989,2019-W49,49,Y<2020,4076246,242.625199754873,Croatia
HR,2019,W,T,NR,2019-W50,1021,2019-W50,50,Y<2020,4076246,250.475560110945,Croatia
HR,2019,W,T,NR,2019-W51,1048,2019-W51,51,Y<2020,4076246,257.099301661382,Croatia
HR,2019,W,T,NR,2019-W52,1024,2019-W52,52,Y<2020,4076246,251.211531394327,Croatia
HR,2020,W,T,NR,2020-W01,1033,2020-W01,1,Y=2020,4058165,254.548545956116,Croatia
HR,2020,W,T,NR,2020-W02,1056,2020-W02,2,Y=2020,4058165,260.21613216811,Croatia
HR,2020,W,T,NR,2020-W03,1016,2020-W03,3,Y=2020,4058165,250.359460495076,Croatia
HR,2020,W,T,NR,2020-W04,1134,2020-W04,4,Y=2020,4058165,279.436641930528,Croatia
HR,2020,W,T,NR,2020-W05,1094,2020-W05,5,Y=2020,4058165,269.579970257493,Croatia
HR,2020,W,T,NR,2020-W06,1059,2020-W06,6,Y=2020,4058165,260.955382543588,Croatia
HR,2020,W,T,NR,2020-W07,1091,2020-W07,7,Y=2020,4058165,268.840719882016,Croatia
HR,2020,W,T,NR,2020-W08,1045,2020-W08,8,Y=2020,4058165,257.505547458026,Croatia
HR,2020,W,T,NR,2020-W09,1021,2020-W09,9,Y=2020,4058165,251.591544454205,Croatia
HR,2020,W,T,NR,2020-W10,1056,2020-W10,10,Y=2020,4058165,260.21613216811,Croatia
HR,2020,W,T,NR,2020-W11,1082,2020-W11,11,Y=2020,4058165,266.622968755583,Croatia
HR,2020,W,T,NR,2020-W12,1094,2020-W12,12,Y=2020,4058165,269.579970257493,Croatia
HR,2020,W,T,NR,2020-W13,1122,2020-W13,13,Y=2020,4058165,276.479640428617,Croatia
HR,2020,W,T,NR,2020-W14,1012,2020-W14,14,Y=2020,4058165,249.373793327773,Croatia
HR,2020,W,T,NR,2020-W15,1001,2020-W15,15,Y=2020,4058165,246.663208617688,Croatia
HR,2020,W,T,NR,2020-W16,978,2020-W16,16,Y=2020,4058165,240.995622405693,Croatia
HR,2020,W,T,NR,2020-W17,868,2020-W17,17,Y=2020,4058165,213.889775304848,Croatia
HR,2020,W,T,NR,2020-W18,909,2020-W18,18,Y=2020,4058165,223.992863769709,Croatia
HR,2020,W,T,NR,2020-W19,880,2020-W19,19,Y=2020,4058165,216.846776806759,Croatia
HR,2020,W,T,NR,2020-W20,908,2020-W20,20,Y=2020,4058165,223.746446977883,Croatia
HR,2020,W,T,NR,2020-W21,904,2020-W21,21,Y=2020,4058165,222.760779810579,Croatia
HR,2020,W,T,NR,2020-W22,848,2020-W22,22,Y=2020,4058165,208.961439468331,Croatia
HR,2020,W,T,NR,2020-W23,972,2020-W23,23,Y=2020,4058165,239.517121654738,Croatia
HR,2020,W,T,NR,2020-W24,979,2020-W24,24,Y=2020,4058165,241.242039197519,Croatia
HR,2020,W,T,NR,2020-W25,889,2020-W25,25,Y=2020,4058165,219.064527933192,Croatia
HR,2020,W,T,NR,2020-W26,927,2020-W26,26,Y=2020,4058165,228.428366022574,Croatia
HR,2020,W,T,NR,2020-W27,970,2020-W27,27,Y=2020,4058165,239.024288071086,Croatia
HR,2020,W,T,NR,2020-W28,919,2020-W28,28,Y=2020,4058165,226.457031687967,Croatia
HR,2020,W,T,NR,2020-W29,888,2020-W29,29,Y=2020,4058165,218.818111141366,Croatia
HR,2020,W,T,NR,2020-W30,974,2020-W30,30,Y=2020,4058165,240.00995523839,Croatia
HR,2020,W,T,NR,2020-W31,1059,2020-W31,31,Y=2020,4058165,260.955382543588,Croatia
HR,2020,W,T,NR,2020-W32,956,2020-W32,32,Y=2020,4058165,235.574452985524,Croatia
HR,2020,W,T,NR,2020-W33,926,2020-W33,33,Y=2020,4058165,228.181949230748,Croatia
HR,2020,W,T,NR,2020-W34,921,2020-W34,34,Y=2020,4058165,226.949865271619,Croatia
HR,2020,W,T,NR,2020-W35,972,2020-W35,35,Y=2020,4058165,239.517121654738,Croatia
HR,2020,W,T,NR,2020-W36,931,2020-W36,36,Y=2020,4058165,229.414033189878,Croatia
HR,2020,W,T,NR,2020-W37,1000,2020-W37,37,Y=2020,4058165,246.416791825862,Croatia
HR,2020,W,T,NR,2020-W38,975,2020-W38,38,Y=2020,4058165,240.256372030216,Croatia
HR,2020,W,T,NR,2020-W39,963,2020-W39,39,Y=2020,4058165,237.299370528305,Croatia
HR,2020,W,T,NR,2020-W40,1065,2020-W40,40,Y=2020,4058165,262.433883294543,Croatia
HR,2020,W,T,NR,2020-W41,970,2020-W41,41,Y=2020,4058165,239.024288071086,Croatia
HR,2020,W,T,NR,2020-W42,1096,2020-W42,42,Y=2020,4058165,270.072803841145,Croatia
HR,2020,W,T,NR,2020-W43,1136,2020-W43,43,Y=2020,4058165,279.929475514179,Croatia
HR,2020,W,T,NR,2020-W44,1156,2020-W44,44,Y=2020,4058165,284.857811350697,Croatia
HR,2020,W,T,NR,2020-W45,1287,2020-W45,45,Y=2020,4058165,317.138411079885,Croatia
HR,2020,W,T,NR,2020-W46,1361,2020-W46,46,Y=2020,4058165,335.373253674998,Croatia
HR,2020,W,T,NR,2020-W47,1489,2020-W47,47,Y=2020,4058165,366.914603028709,Croatia
HR,2020,W,T,NR,2020-W48,1484,2020-W48,48,Y=2020,4058165,365.682519069579,Croatia
HR,2020,W,T,NR,2020-W49,1713,2020-W49,49,Y=2020,4058165,422.111964397702,Croatia
HR,2020,W,T,NR,2020-W50,1761,2020-W50,50,Y=2020,4058165,433.939970405343,Croatia
HR,2020,W,T,NR,2020-W51,1785,2020-W51,51,Y=2020,4058165,439.853973409164,Croatia
HR,2020,W,T,NR,2020-W52,1681,2020-W52,52,Y=2020,4058165,414.226627059274,Croatia
HR,2020,W,T,NR,2020-W53,1525,2020-W53,53,Y=2020,4058165,375.78560753444,Croatia
HR,2021,W,T,NR,2021-W01,1342,2021-W01,1,Y=2021,4036355,332.47818886099,Croatia
HR,2021,W,T,NR,2021-W02,1358,2021-W02,2,Y=2021,4036355,336.442161306426,Croatia
HR,2021,W,T,NR,2021-W03,1307,2021-W03,3,Y=2021,4036355,323.806999136597,Croatia
HR,2021,W,T,NR,2021-W04,1244,2021-W04,4,Y=2021,4036355,308.198857632691,Croatia
HR,2021,W,T,NR,2021-W05,1204,2021-W05,5,Y=2021,4036355,298.2889265191,Croatia
HR,2021,W,T,NR,2021-W06,1161,2021-W06,6,Y=2021,4036355,287.635750571989,Croatia
HR,2021,W,T,NR,2021-W07,1121,2021-W07,7,Y=2021,4036355,277.725819458398,Croatia
HR,2021,W,T,NR,2021-W08,1096,2021-W08,8,Y=2021,4036355,271.532112512403,Croatia
HR,2021,W,T,NR,2021-W09,1034,2021-W09,9,Y=2021,4036355,256.171719286336,Croatia
HR,2021,W,T,NR,2021-W10,1080,2021-W10,10,Y=2021,4036355,267.568140066966,Croatia
HR,2021,W,T,NR,2021-W11,1021,2021-W11,11,Y=2021,4036355,252.950991674419,Croatia
HR,2021,W,T,NR,2021-W12,1142,2021-W12,12,Y=2021,4036355,282.928533293033,Croatia
HR,2021,W,T,NR,2021-W13,1231,2021-W13,13,Y=2021,4036355,304.978130020774,Croatia
HR,2021,W,T,NR,2021-W14,1283,2021-W14,14,Y=2021,4036355,317.861040468442,Croatia
HR,2021,W,T,NR,2021-W15,1289,2021-W15,15,Y=2021,4036355,319.347530135481,Croatia
HR,2021,W,T,NR,2021-W16,1318,2021-W16,16,Y=2021,4036355,326.532230192835,Croatia
HR,2021,W,T,NR,2021-W17,1341,2021-W17,17,Y=2021,4036355,332.23044058315,Croatia
HR,2021,W,T,NR,2021-W18,1252,2021-W18,18,Y=2021,4036355,310.180843855409,Croatia
HR,2021,W,T,NR,2021-W19,1255,2021-W19,19,Y=2021,4036355,310.924088688929,Croatia
HR,2021,W,T,NR,2021-W20,1106,2021-W20,20,Y=2021,4036355,274.009595290801,Croatia
HR,2021,W,T,NR,2021-W21,1047,2021-W21,21,Y=2021,4036355,259.392446898254,Croatia
HR,2021,W,T,NR,2021-W22,1143,2021-W22,22,Y=2021,4036355,283.176281570873,Croatia
HR,2021,W,T,NR,2021-W23,1061,2021-W23,23,Y=2021,4036355,262.86092278801,Croatia
HR,2021,W,T,NR,2021-W24,1030,2021-W24,24,Y=2021,4036355,255.180726174977,Croatia
HR,2021,W,T,NR,2021-W25,1116,2021-W25,25,Y=2021,4036355,276.487078069199,Croatia
HR,2021,W,T,NR,2021-W26,982,2021-W26,26,Y=2021,4036355,243.288808838668,Croatia
HR,2021,W,T,NR,2021-W27,1002,2021-W27,27,Y=2021,4036355,248.243774395463,Croatia
HR,2021,W,T,NR,2021-W28,991,2021-W28,28,Y=2021,4036355,245.518543339226,Croatia
HR,2021,W,T,NR,2021-W29,909,2021-W29,29,Y=2021,4036355,225.203184556363,Croatia
HR,2021,W,T,NR,2021-W30,1069,2021-W30,30,Y=2021,4036355,264.842909010729,Croatia
HR,2021,W,T,NR,2021-W31,957,2021-W31,31,Y=2021,4036355,237.095101892673,Croatia
HR,2021,W,T,NR,2021-W32,1063,2021-W32,32,Y=2021,4036355,263.35641934369,Croatia
HR,2021,W,T,NR,2021-W33,996,2021-W33,33,Y=2021,4036355,246.757284728425,Croatia
HR,2021,W,T,NR,2021-W34,963,2021-W34,34,Y=2021,4036355,238.581591559712,Croatia
HR,2021,W,T,NR,2021-W35,1043,2021-W35,35,Y=2021,4036355,258.401453786894,Croatia
HR,2021,W,T,NR,2021-W36,1092,2021-W36,36,Y=2021,4036355,270.541119401044,Croatia
HR,2021,W,T,NR,2021-W37,1111,2021-W37,37,Y=2021,4036355,275.24833668,Croatia
HR,2021,W,T,NR,2021-W38,1080,2021-W38,38,Y=2021,4036355,267.568140066966,Croatia
HR,2021,W,T,NR,2021-W39,1106,2021-W39,39,Y=2021,4036355,274.009595290801,Croatia
HR,2021,W,T,NR,2021-W40,1099,2021-W40,40,Y=2021,4036355,272.275357345922,Croatia
HR,2021,W,T,NR,2021-W41,1130,2021-W41,41,Y=2021,4036355,279.955553958956,Croatia
HR,2021,W,T,NR,2021-W42,1218,2021-W42,42,Y=2021,4036355,301.757402408856,Croatia
HR,2021,W,T,NR,2021-W43,1325,2021-W43,43,Y=2021,4036355,328.266468137713,Croatia
HR,2021,W,T,NR,2021-W44,1404,2021-W44,44,Y=2021,4036355,347.838582087056,Croatia
HR,2021,W,T,NR,2021-W45,1535,2021-W45,45,Y=2021,4036355,380.293606484068,Croatia
HR,2021,W,T,NR,2021-W46,1563,2021-W46,46,Y=2021,4036355,387.230558263582,Croatia
HR,2021,W,T,NR,2021-W47,1716,2021-W47,47,Y=2021,4036355,425.136044773069,Croatia
HR,2021,W,T,NR,2021-W48,1636,2021-W48,48,Y=2021,4036355,405.316182545886,Croatia
HR,2021,W,T,NR,2021-W49,1568,2021-W49,49,Y=2021,4036355,388.469299652781,Croatia
HR,2021,W,T,NR,2021-W50,1536,2021-W50,50,Y=2021,4036355,380.541354761908,Croatia
HR,2021,W,T,NR,2021-W51,1488,2021-W51,51,Y=2021,4036355,368.649437425598,Croatia
HR,2021,W,T,NR,2021-W52,1478,2021-W52,52,Y=2021,4036355,366.1719546472,Croatia
HR,2022,W,T,NR,2022-W01,1415,2022-W01,1,Y=2022,3862305,366.361537993504,Croatia
HR,2022,W,T,NR,2022-W02,1405,2022-W02,2,Y=2022,3862305,363.772410516518,Croatia
HR,2022,W,T,NR,2022-W03,1454,2022-W03,3,Y=2022,3862305,376.459135153749,Croatia
HR,2022,W,T,NR,2022-W04,1558,2022-W04,4,Y=2022,3862305,403.386060914402,Croatia
HR,2022,W,T,NR,2022-W05,1613,2022-W05,5,Y=2022,3862305,417.626262037825,Croatia
HR,2022,W,T,NR,2022-W06,1415,2022-W06,6,Y=2022,3862305,366.361537993504,Croatia
HR,2022,W,T,NR,2022-W07,1422,2022-W07,7,Y=2022,3862305,368.173927227394,Croatia
HR,2022,W,T,NR,2022-W08,1235,2022-W08,8,Y=2022,3862305,319.757243407758,Croatia
HR,2022,W,T,NR,2022-W09,1218,2022-W09,9,Y=2022,3862305,315.355726696882,Croatia
HR,2022,W,T,NR,2022-W10,1137,2022-W10,10,Y=2022,3862305,294.383794133296,Croatia
HR,2022,W,T,NR,2022-W11,1178,2022-W11,11,Y=2022,3862305,304.999216788938,Croatia
HR,2022,W,T,NR,2022-W12,1089,2022-W12,12,Y=2022,3862305,281.955982243764,Croatia
HR,2022,W,T,NR,2022-W13,1096,2022-W13,13,Y=2022,3862305,283.768371477654,Croatia
HR,2022,W,T,NR,2022-W14,1079,2022-W14,14,Y=2022,3862305,279.366854766778,Croatia
HR,2022,W,T,NR,2022-W15,1085,2022-W15,15,Y=2022,3862305,280.920331252969,Croatia
HR,2022,W,T,NR,2022-W16,1039,2022-W16,16,Y=2022,3862305,269.010344858834,Croatia
HR,2022,W,T,NR,2022-W17,997,2022-W17,17,Y=2022,3862305,258.136009455494,Croatia
HR,2022,W,T,NR,2022-W18,1032,2022-W18,18,Y=2022,3862305,267.197955624944,Croatia
HR,2022,W,T,NR,2022-W19,1017,2022-W19,19,Y=2022,3862305,263.314264409465,Croatia
HR,2022,W,T,NR,2022-W20,869,2022-W20,20,Y=2022,3862305,224.995177750074,Croatia
HR,2022,W,T,NR,2022-W21,901,2022-W21,21,Y=2022,3862305,233.280385676429,Croatia
HR,2022,W,T,NR,2022-W22,928,2022-W22,22,Y=2022,3862305,240.271029864291,Croatia
HR,2022,W,T,NR,2022-W23,953,2022-W23,23,Y=2022,3862305,246.743848556756,Croatia
HR,2022,W,T,NR,2022-W24,872,2022-W24,24,Y=2022,3862305,225.77191599317,Croatia
HR,2022,W,T,NR,2022-W25,993,2022-W25,25,Y=2022,3862305,257.100358464699,Croatia
HR,2022,W,T,NR,2022-W26,1016,2022-W26,26,Y=2022,3862305,263.055351661767,Croatia
HR,2022,W,T,NR,2022-W27,1048,2022-W27,27,Y=2022,3862305,271.340559588122,Croatia
HR,2022,W,T,NR,2022-W28,950,2022-W28,28,Y=2022,3862305,245.96711031366,Croatia
HR,2022,W,T,NR,2022-W29,1108,2022-W29,29,Y=2022,3862305,286.875324450037,Croatia
HR,2022,W,T,NR,2022-W30,1113,2022-W30,30,Y=2022,3862305,288.16988818853,Croatia
HR,2022,W,T,NR,2022-W31,1098,2022-W31,31,Y=2022,3862305,284.286196973051,Croatia
HR,2022,W,T,NR,2022-W32,990,2022-W32,32,Y=2022,3862305,256.323620221603,Croatia
HR,2022,W,T,NR,2022-W33,962,2022-W33,33,Y=2022,3862305,249.074063286043,Croatia
HR,2022,W,T,NR,2022-W34,1032,2022-W34,34,Y=2022,3862305,267.197955624944,Croatia
HR,2022,W,T,NR,2022-W35,960,2022-W35,35,Y=2022,3862305,248.556237790646,Croatia
HR,2022,W,T,NR,2022-W36,971,2022-W36,36,Y=2022,3862305,251.40427801533,Croatia
HR,2022,W,T,NR,2022-W37,911,2022-W37,37,Y=2022,3862305,235.869513153415,Croatia
HR,2022,W,T,NR,2022-W38,918,2022-W38,38,Y=2022,3862305,237.681902387305,Croatia
HR,2022,W,T,NR,2022-W39,1076,2022-W39,39,Y=2022,3862305,278.590116523682,Croatia
HR,2022,W,T,NR,2022-W40,1024,2022-W40,40,Y=2022,3862305,265.126653643355,Croatia
HR,2022,W,T,NR,2022-W41,998,2022-W41,41,Y=2022,3862305,258.394922203192,Croatia
HR,2022,W,T,NR,2022-W42,983,2022-W42,42,Y=2022,3862305,254.511230987713,Croatia
HR,2022,W,T,NR,2022-W43,992,2022-W43,43,Y=2022,3862305,256.841445717001,Croatia
HR,2022,W,T,NR,2022-W44,970,2022-W44,44,Y=2022,3862305,251.145365267632,Croatia
HR,2022,W,T,NR,2022-W45,1017,2022-W45,45,Y=2022,3862305,263.314264409465,Croatia
HR,2022,W,T,NR,2022-W46,977,2022-W46,46,Y=2022,3862305,252.957754501522,Croatia
HR,2022,W,T,NR,2022-W47,1040,2022-W47,47,Y=2022,3862305,269.269257606533,Croatia
HR,2022,W,T,NR,2022-W48,1037,2022-W48,48,Y=2022,3862305,268.492519363437,Croatia
HR,2022,W,T,NR,2022-W49,1085,2022-W49,49,Y=2022,3862305,280.920331252969,Croatia
HR,2022,W,T,NR,2022-W50,1131,2022-W50,50,Y=2022,3862305,292.830317647105,Croatia
HR,2022,W,T,NR,2022-W51,1250,2022-W51,51,Y=2022,3862305,323.640934623237,Croatia
HR,2022,W,T,NR,2022-W52,1284,2022-W52,52,Y=2022,3862305,332.443968044989,Croatia
HR,2023,W,T,NR,2023-W01,1267,2023-W01,1,Y=2023,3850894,329.014509358087,Croatia
HR,2023,W,T,NR,2023-W02,1156,2023-W02,2,Y=2023,3850894,300.19003379475,Croatia
HR,2023,W,T,NR,2023-W03,1126,2023-W03,3,Y=2023,3850894,292.399634993848,Croatia
HR,2023,W,T,NR,2023-W04,1113,2023-W04,4,Y=2023,3850894,289.023795513457,Croatia
HR,2023,W,T,NR,2023-W05,1131,2023-W05,5,Y=2023,3850894,293.698034793999,Croatia
HR,2023,W,T,NR,2023-W06,1082,2023-W06,6,Y=2023,3850894,280.973716752526,Croatia
HR,2023,W,T,NR,2023-W07,1115,2023-W07,7,Y=2023,3850894,289.543155433518,Croatia
HR,2023,W,T,NR,2023-W08,1089,2023-W08,8,Y=2023,3850894,282.791476472736,Croatia
HR,2023,W,T,NR,2023-W09,984,2023-W09,9,Y=2023,3850894,255.52508066958,Croatia
HR,2023,W,T,NR,2023-W10,965,2023-W10,10,Y=2023,3850894,250.591161429008,Croatia
HR,2023,W,T,NR,2023-W11,945,2023-W11,11,Y=2023,3850894,245.397562228407,Croatia
HR,2023,W,T,NR,2023-W12,974,2023-W12,12,Y=2023,3850894,252.928281069279,Croatia
HR,2023,W,T,NR,2023-W13,923,2023-W13,13,Y=2023,3850894,239.684603107746,Croatia
HR,2023,W,T,NR,2023-W14,974,2023-W14,14,Y=2023,3850894,252.928281069279,Croatia
HR,2023,W,T,NR,2023-W15,982,2023-W15,15,Y=2023,3850894,255.005720749519,Croatia
HR,2023,W,T,NR,2023-W16,987,2023-W16,16,Y=2023,3850894,256.30412054967,Croatia
HR,2023,W,T,NR,2023-W17,951,2023-W17,17,Y=2023,3850894,246.955641988588,Croatia
HR,2023,W,T,NR,2023-W18,955,2023-W18,18,Y=2023,3850894,247.994361828708,Croatia
HR,2023,W,T,NR,2023-W19,898,2023-W19,19,Y=2023,3850894,233.192604106994,Croatia
HR,2023,W,T,NR,2023-W20,906,2023-W20,20,Y=2023,3850894,235.270043787235,Croatia
HR,2023,W,T,NR,2023-W21,933,2023-W21,21,Y=2023,3850894,242.281402708047,Croatia
HR,2023,W,T,NR,2023-W22,905,2023-W22,22,Y=2023,3850894,235.010363827205,Croatia
HR,2023,W,T,NR,2023-W23,900,2023-W23,23,Y=2023,3850894,233.711964027055,Croatia
HR,2023,W,T,NR,2023-W24,824,2023-W24,24,Y=2023,3850894,213.97628706477,Croatia
HR,2023,W,T,NR,2023-W25,976,2023-W25,25,Y=2023,3850894,253.447640989339,Croatia
HR,2023,W,T,NR,2023-W26,898,2023-W26,26,Y=2023,3850894,233.192604106994,Croatia
HR,2023,W,T,NR,2023-W27,878,2023-W27,27,Y=2023,3850894,227.999004906393,Croatia
HR,2023,W,T,NR,2023-W28,928,2023-W28,28,Y=2023,3850894,240.983002907896,Croatia
HR,2023,W,T,NR,2023-W29,983,2023-W29,29,Y=2023,3850894,255.26540070955,Croatia
HR,2023,W,T,NR,2023-W30,920,2023-W30,30,Y=2023,3850894,238.905563227656,Croatia
HR,2023,W,T,NR,2023-W31,944,2023-W31,31,Y=2023,3850894,245.137882268377,Croatia
HR,2023,W,T,NR,2023-W32,827,2023-W32,32,Y=2023,3850894,214.75532694486,Croatia
HR,2023,W,T,NR,2023-W33,1004,2023-W33,33,Y=2023,3850894,260.718679870181,Croatia
HR,2023,W,T,NR,2023-W34,969,2023-W34,34,Y=2023,3850894,251.629881269129,Croatia
HR,2023,W,T,NR,2023-W35,905,2023-W35,35,Y=2023,3850894,235.010363827205,Croatia
HR,2023,W,T,NR,2023-W36,922,2023-W36,36,Y=2023,3850894,239.424923147716,Croatia
HR,2023,W,T,NR,2023-W37,862,2023-W37,37,Y=2023,3850894,223.844125545912,Croatia
HR,2023,W,T,NR,2023-W38,924,2023-W38,38,Y=2023,3850894,239.944283067776,Croatia
HR,2023,W,T,NR,2023-W39,913,2023-W39,39,Y=2023,3850894,237.087803507445,Croatia
HR,2023,W,T,NR,2023-W40,949,2023-W40,40,Y=2023,3850894,246.436282068527,Croatia
HR,2023,W,T,NR,2023-W41,927,2023-W41,41,Y=2023,3850894,240.723322947866,Croatia
HR,2023,W,T,NR,2023-W42,958,2023-W42,42,Y=2023,3850894,248.773401708798,Croatia
HR,2023,W,T,NR,2023-W43,961,2023-W43,43,Y=2023,3850894,249.552441588888,Croatia
HR,2023,W,T,NR,2023-W44,925,2023-W44,44,Y=2023,3850894,240.203963027806,Croatia
HR,2023,W,T,NR,2023-W45,880,2023-W45,45,Y=2023,3850894,228.518364826453,Croatia
HR,2023,W,T,NR,2023-W46,962,2023-W46,46,Y=2023,3850894,249.812121548918,Croatia
HR,2023,W,T,NR,2023-W47,940,2023-W47,47,Y=2023,3850894,244.099162428257,Croatia
HR,2023,W,T,NR,2023-W48,983,2023-W48,48,Y=2023,3850894,255.26540070955,Croatia
HU,2000,W,T,NR,2000-W01,3961,2000-W01,1,Y<2020,10221644,387.511050081572,Hungary
HU,2000,W,T,NR,2000-W02,3458,2000-W02,2,Y<2020,10221644,338.301744807391,Hungary
HU,2000,W,T,NR,2000-W03,3189,2000-W03,3,Y<2020,10221644,311.985038805891,Hungary
HU,2000,W,T,NR,2000-W04,2972,2000-W04,4,Y<2020,10221644,290.755577087208,Hungary
HU,2000,W,T,NR,2000-W05,2810,2000-W05,5,Y<2020,10221644,274.906854513814,Hungary
HU,2000,W,T,NR,2000-W06,2695,2000-W06,6,Y<2020,10221644,263.656218119121,Hungary
HU,2000,W,T,NR,2000-W07,2594,2000-W07,7,Y<2020,10221644,253.775224415955,Hungary
HU,2000,W,T,NR,2000-W08,2596,2000-W08,8,Y<2020,10221644,253.970887657602,Hungary
HU,2000,W,T,NR,2000-W09,2639,2000-W09,9,Y<2020,10221644,258.177647353009,Hungary
HU,2000,W,T,NR,2000-W10,2725,2000-W10,10,Y<2020,10221644,266.591166743823,Hungary
HU,2000,W,T,NR,2000-W11,2587,2000-W11,11,Y<2020,10221644,253.090403070191,Hungary
HU,2000,W,T,NR,2000-W12,2588,2000-W12,12,Y<2020,10221644,253.188234691014,Hungary
HU,2000,W,T,NR,2000-W13,2525,2000-W13,13,Y<2020,10221644,247.024842579139,Hungary
HU,2000,W,T,NR,2000-W14,2591,2000-W14,14,Y<2020,10221644,253.481729553485,Hungary
HU,2000,W,T,NR,2000-W15,2545,2000-W15,15,Y<2020,10221644,248.981474995607,Hungary
HU,2000,W,T,NR,2000-W16,2539,2000-W16,16,Y<2020,10221644,248.394485270667,Hungary
HU,2000,W,T,NR,2000-W17,2456,2000-W17,17,Y<2020,10221644,240.274460742323,Hungary
HU,2000,W,T,NR,2000-W18,2461,2000-W18,18,Y<2020,10221644,240.76361884644,Hungary
HU,2000,W,T,NR,2000-W19,2494,2000-W19,19,Y<2020,10221644,243.992062333613,Hungary
HU,2000,W,T,NR,2000-W20,2420,2000-W20,20,Y<2020,10221644,236.75252239268,Hungary
HU,2000,W,T,NR,2000-W21,2443,2000-W21,21,Y<2020,10221644,239.002649671618,Hungary
HU,2000,W,T,NR,2000-W22,2393,2000-W22,22,Y<2020,10221644,234.111068630447,Hungary
HU,2000,W,T,NR,2000-W23,2613,2000-W23,23,Y<2020,10221644,255.6340252116,Hungary
HU,2000,W,T,NR,2000-W24,2735,2000-W24,24,Y<2020,10221644,267.569482952057,Hungary
HU,2000,W,T,NR,2000-W25,2508,2000-W25,25,Y<2020,10221644,245.361705025141,Hungary
HU,2000,W,T,NR,2000-W26,2251,2000-W26,26,Y<2020,10221644,220.218978473521,Hungary
HU,2000,W,T,NR,2000-W27,2568,2000-W27,27,Y<2020,10221644,251.231602274546,Hungary
HU,2000,W,T,NR,2000-W28,2207,2000-W28,28,Y<2020,10221644,215.914387157291,Hungary
HU,2000,W,T,NR,2000-W29,2347,2000-W29,29,Y<2020,10221644,229.61081407257,Hungary
HU,2000,W,T,NR,2000-W30,2431,2000-W30,30,Y<2020,10221644,237.828670221737,Hungary
HU,2000,W,T,NR,2000-W31,2393,2000-W31,31,Y<2020,10221644,234.111068630447,Hungary
HU,2000,W,T,NR,2000-W32,2351,2000-W32,32,Y<2020,10221644,230.002140555864,Hungary
HU,2000,W,T,NR,2000-W33,2552,2000-W33,33,Y<2020,10221644,249.666296341371,Hungary
HU,2000,W,T,NR,2000-W34,2506,2000-W34,34,Y<2020,10221644,245.166041783494,Hungary
HU,2000,W,T,NR,2000-W35,2159,2000-W35,35,Y<2020,10221644,211.218469357767,Hungary
HU,2000,W,T,NR,2000-W36,2269,2000-W36,36,Y<2020,10221644,221.979947648343,Hungary
HU,2000,W,T,NR,2000-W37,2479,2000-W37,37,Y<2020,10221644,242.524588021262,Hungary
HU,2000,W,T,NR,2000-W38,2419,2000-W38,38,Y<2020,10221644,236.654690771856,Hungary
HU,2000,W,T,NR,2000-W39,2435,2000-W39,39,Y<2020,10221644,238.219996705031,Hungary
HU,2000,W,T,NR,2000-W40,2566,2000-W40,40,Y<2020,10221644,251.035939032899,Hungary
HU,2000,W,T,NR,2000-W41,2521,2000-W41,41,Y<2020,10221644,246.633516095845,Hungary
HU,2000,W,T,NR,2000-W42,2390,2000-W42,42,Y<2020,10221644,233.817573767977,Hungary
HU,2000,W,T,NR,2000-W43,2617,2000-W43,43,Y<2020,10221644,256.025351694894,Hungary
HU,2000,W,T,NR,2000-W44,2508,2000-W44,44,Y<2020,10221644,245.361705025141,Hungary
HU,2000,W,T,NR,2000-W45,2462,2000-W45,45,Y<2020,10221644,240.861450467263,Hungary
